index,movieId,title,genres,year
19283,95611,mooz-lum,drama,2011
19284,95613,"union, the",documentary,2011
19289,95650,"perfect roommate, the",thriller,2011
19292,95658,my last day without you (nie mehr ohne dich),comedy drama romance,2011
19293,95670,tyler perry's madea's witness protection,comedy,2012
19296,95690,some guy who kills people,comedy thriller,2011
19299,95717,treasure island,adventure,2012
19300,95720,"watch, the",comedy sci-fi,2012
19305,95742,someday this pain will be useful to you,drama,2011
19306,95744,2 days in new york,comedy,2012
19314,95761,killer joe,crime thriller,2011
19326,95804,wild bill,crime drama,2011
19328,95816,being flynn,comedy drama,2012
19331,95835,"forger, the",drama,2012
19338,95873,ruby sparks,comedy fantasy romance,2012
19339,95875,total recall,action sci-fi thriller,2012
19341,95896,388 arletta avenue,thriller,2011
19342,95898,the craigslist killer,crime drama thriller,2011
19344,95926,"monitor, the (babycall)",horror thriller,2011
19348,95939,"angels' share, the",comedy drama,2012
19351,95949,"immature, the (immaturi)",comedy,2011
19355,95967,marriage retreat,comedy drama,2011
19363,95984,in the name of the king 2: two worlds,action adventure drama fantasy,2011
19369,96020,sidewalls (medianeras),drama,2011
19371,96024,stash house,thriller,2012
19372,96026,one in the chamber,action crime thriller,2012
19379,96058,neil young journeys,documentary,2012
19382,96064,dragon eyes,action crime drama,2012
19383,96066,"love, wedding, marriage",comedy romance,2011
19387,96079,skyfall,action adventure thriller imax,2012
19394,96110,"campaign, the",comedy,2012
19395,96112,taistelu näsilinnasta 1918,war,2012
19396,96114,brake,crime thriller,2012
19397,96121,hope springs,comedy drama,2012
19402,96150,"queen of versailles, the",documentary,2012
19403,96160,33 postcards,drama,2011
19411,96200,war of the dead - stone's war ,action adventure horror sci-fi thriller war,2011
19421,96239,chillerama,comedy horror,2011
19425,96250,k.g. (karate girl),action,2011
19426,96252,i am bruce lee,documentary,2011
19429,96259,beloved (les bien-aimées),drama musical romance,2011
19430,96264,wagner's dream,documentary,2012
19431,96266,little birds,drama,2011
19435,96281,paranorman,adventure animation comedy,2012
19436,96283,diary of a wimpy kid: dog days,children comedy,2012
19442,96296,piled higher and deeper,comedy,2011
19445,96302,war of the arrows (choi-jong-byeong-gi hwal),action,2011
19446,96304,hara-kiri: death of a samurai,drama,2011
19447,96306,goats,comedy,2012
19448,96314,celeste and jesse forever (celeste & jesse forever),comedy drama romance,2012
19450,96337,our children (à perdre la raison),drama,2012
19451,96347,endeavour,crime drama mystery,2012
19452,96367,hit and run (hit & run),action comedy romance,2012
19454,96373,broken,drama,2012
19455,96383,"family tree, the",comedy drama,2011
19458,96407,dark horse,drama,2011
19460,96411,6 days to air: the making of south park,documentary,2011
19462,96415,doomsday book,comedy drama horror sci-fi,2012
19463,96417,premium rush,action thriller,2012
19468,96430,"odd life of timothy green, the",comedy drama fantasy,2012
19469,96432,lawless,crime drama,2012
19471,96448,piranha 3dd (a.k.a. piranha dd),comedy horror,2012
19473,96456,atm,horror thriller,2012
19475,96467,sleepwalk with me,comedy drama,2012
19482,96488,searching for sugar man,documentary,2012
19483,96490,"possession, the",horror thriller,2012
19484,96496,6 bullets,action crime thriller,2012
19485,96498,"dinosaur project, the",adventure,2012
19487,96504,"manzanar fishing club, the",adventure documentary,2012
19488,96510,"apparition, the",horror thriller,2012
19489,96512,dreams of  a life,documentary,2011
19490,96514,life for sale (kotirauha),drama,2011
19496,96530,conception,comedy romance,2011
19497,96532,do we really need the moon?,documentary,2011
19504,96563,paradise lost 3: purgatory,documentary,2011
19505,96565,bachelorette,comedy,2012
19506,96567,"words, the",drama romance,2012
19507,96569,teddy bear (10 timer til paradis),drama romance,2012
19513,96588,pitch perfect,comedy musical,2012
19514,96590,"cold light of day, the",action thriller,2012
19515,96592,hello i must be going,comedy drama romance,2012
19517,96596,branded,action drama mystery sci-fi,2012
19521,96606,samsara,documentary,2011
19523,96610,looper,action crime sci-fi,2012
19524,96612,compliance,drama thriller,2012
19525,96614,thy womb (sinapupunan),drama,2012
19526,96616,that's my boy,comedy,2012
19530,96634,apartment 143,horror thriller,2011
19531,96638,klitschko,documentary,2011
19532,96640,kinyarwanda,drama romance,2011
19537,96655,robot & frank,comedy drama sci-fi,2012
19538,96662,"punk syndrome, the (kovasikajuttu)",documentary,2012
19539,96664,where do we go now?,comedy drama,2011
19540,96667,ai weiwei: never sorry,documentary,2012
19542,96671,hollywood sex wars,comedy,2011
19545,96683,something ventured,documentary,2011
19546,96687,jesus henry christ,comedy,2012
19548,96691,resident evil: retribution,action horror sci-fi imax,2012
19549,96693,trouble with the curve,drama,2012
19551,96700,360,drama,2011
19558,96724,under african skies,documentary,2012
19559,96726,lola versus,comedy romance,2012
19560,96728,"master, the",drama,2012
19564,96737,dredd,action sci-fi,2012
19566,96748,247°f ,horror thriller,2011
19567,96751,arbitrage,drama thriller,2012
19568,96753,blue like jazz,comedy drama,2012
19572,96762,detropia,documentary,2012
19573,96764,"liquidator, the",action thriller,2011
19575,96771,"chemical brothers: don't think, the",musical,2012
19580,96794,chromeskull: laid to rest 2,horror,2011
19586,96807,breathless,thriller,2012
19587,96809,blood money,action thriller,2012
19588,96811,end of watch,crime drama thriller,2012
19590,96815,v/h/s,horror thriller,2012
19593,96821,"perks of being a wallflower, the",drama romance,2012
19594,96829,"hunt, the (jagten)",drama,2012
19595,96832,holy motors,drama fantasy musical mystery sci-fi,2012
19596,96834,knuckleball!,documentary,2012
19597,96836,either way (á annan veg),comedy drama,2011
19600,96845,two rabbits (2 coelhos),action,2012
19601,96849,sparkle,drama musical,2012
19603,96853,thin ice,comedy crime drama,2011
19604,96857,red lights,drama mystery thriller,2012
19605,96859,"rocky saga: going the distance, the",documentary,2011
19606,96861,taken 2,action crime drama thriller,2012
19607,96863,"paperboy, the",thriller,2012
19609,96868,shut up and play the hits,documentary,2012
19615,96903,in passing,drama fantasy mystery,2011
19618,96909,road north (tie pohjoiseen),comedy drama,2012
19619,96911,"royal affair, a (kongelig affære, en)",drama romance,2012
19620,96917,house at the end of the street,horror thriller,2012
19621,96919,attack of the 50ft cheerleader,comedy,2012
19623,96923,2-headed shark attack,comedy horror,2012
19625,96927,"newest pledge, the",comedy,2012
19628,96937,russia's toughest prisons (national geographic),documentary,2011
19629,96939,crime lords of tokyo,documentary,2011
19630,96941,2016: obama's america,documentary,2012
19631,96943,"happy event, a (un heureux evénement)",comedy drama romance,2011
19632,96945,love lasts three years (l'amour dure trois ans),comedy drama romance,2011
19633,96947,volcano (eldfjall),drama,2011
19634,96950,guilty (présumé coupable),drama,2011
19635,96952,surviving progress,documentary,2011
19639,96964,"tall man, the",crime drama mystery,2012
19640,96966,laurence anyways,drama romance,2012
19641,96969,"magic of belle isle, the",comedy drama,2012
19642,96971,"lie, the",drama,2011
19644,96975,lol,comedy drama romance,2012
19647,96991,"sapphires, the",comedy drama musical,2012
19649,97002,something from nothing: the art of rap,documentary musical,2012
19653,97024,rust and bone (de rouille et d'os),drama romance,2012
19660,97042,ishaqzaade,action drama romance,2012
19662,97051,here comes the devil (ahí va el diablo),horror thriller,2012
19663,97055,7 below (seven below),horror thriller,2012
19664,97057,kon-tiki,adventure documentary drama,2012
19665,97059,katy perry: part of me,documentary drama,2012
19676,97119,rules of single life (sinkkuelämän säännöt),documentary,2011
19679,97132,urbanized,documentary,2011
19687,97161,california solo,drama,2012
19689,97165,"marshal of finland, the (suomen marsalkka)",drama romance,2012
19690,97168,marley,documentary,2012
19691,97172,frankenweenie,animation comedy horror imax,2012
19693,97177,colin quinn: long story short,comedy,2011
19695,97186,sinivalkoinen valhe,documentary,2012
19696,97188,sinister,horror thriller,2012
19704,97225,hotel transylvania,animation children comedy,2012
19705,97230,side by side,documentary,2012
19706,97232,"good old fashioned orgy, a",comedy,2011
19712,97244,fat kid rules the world,comedy,2012
19724,97304,argo,drama thriller,2012
19725,97306,seven psychopaths,comedy crime,2012
19726,97308,nobody walks,drama,2012
19727,97311,butter,comedy,2011
19729,97324,atlas shrugged: part ii,drama mystery sci-fi,2012
19730,97326,ill manors,crime drama,2012
19731,97328,liberal arts,comedy drama,2012
19737,97384,arachnoquake,action horror sci-fi,2012
19739,97388,"farewell, my queen (les adieux à la reine)",drama romance,2012
19740,97390,marley & me: the puppy years,children comedy,2011
19741,97393,"house i live in, the",documentary,2012
19742,97395,west of memphis,documentary,2012
19744,97401,terumae romae (thermae romae),comedy sci-fi,2012
19745,97423,michael,drama thriller,2011
19749,97462,hoodwinked too! hood vs. evil,animation comedy,2011
19751,97466,weight of the nation,documentary,2012
19753,97470,catch .44,action drama thriller,2011
19756,97533,"letter, the",drama,2012
19771,97639,how to survive a plague,documentary,2012
19772,97643,[rec]³ 3 génesis,horror thriller,2012
19774,97648,gangs of wasseypur,crime drama,2012
19775,97650,greystone park,horror,2012
19777,97662,girl in progress,comedy drama,2012
19778,97665,asterix & obelix: god save britannia (astérix et obélix: au service de sa majesté),adventure comedy,2012
19781,97673,56 up,documentary,2012
19786,97692,we are legion: the story of the hacktivists,documentary,2012
19787,97694,"barrens, the",horror,2012
19788,97697,transit,crime drama thriller,2012
19790,97701,paranormal activity 4,horror imax,2012
19791,97703,you are god (jestes bogiem),drama,2012
19793,97707,skyscraper (skyskraber),comedy drama,2011
19794,97709,tai chi zero,action fantasy sci-fi imax,2012
19797,97715,"babymakers, the",adventure comedy,2012
19798,97722,rosewood lane,horror thriller,2011
19803,97740,"3, 2, 1... frankie go boom (frankie go boom)",comedy,2012
19804,97742,alex cross,action crime mystery thriller,2012
19805,97744,"ambassador, the (ambassadøren)",documentary,2011
19806,97752,cloud atlas,drama sci-fi imax,2012
19811,97763,terry pratchett: choosing to die,documentary,2011
19813,97768,free men (les hommes libres),drama war,2011
19814,97773,"girl, the",drama,2012
19815,97775,this ain't california,documentary,2012
19816,97779,steve jobs: the lost interview,documentary,2012
19818,97785,silent hill: revelation 3d,horror mystery thriller,2012
19825,97801,mann tut was mann kann,comedy,2012
19826,97806,stockholm east (stockholm östra),drama,2011
19833,97826,"patience stone, the",drama war,2012
19835,97832,chasing mavericks,drama,2012
19836,97834,craigslist joe,adventure documentary,2012
19837,97836,here comes the boom,action comedy,2012
19843,97858,mental,comedy drama,2012
19844,97860,killing them softly,crime drama thriller,2012
19845,97866,"imposter, the",documentary,2012
19846,97868,"other dream team, the",documentary,2012
19847,97870,"sessions, the (surrogate, the)",drama,2012
19855,97886,rid of me,comedy drama romance,2011
19857,97895,what richard did,drama,2012
19860,97904,smashed,comedy drama,2012
19864,97913,wreck-it ralph,animation comedy,2012
19868,97921,silver linings playbook,comedy drama,2012
19869,97923,flight,drama,2012
19870,97933,5 broken cameras,documentary,2011
19871,97936,anna karenina,drama,2012
19872,97938,life of pi,adventure drama imax,2012
19874,97946,"day, the",drama sci-fi thriller,2011
19876,97950,"man with the iron fists, the",action adventure crime,2012
19877,97952,back to stay (abrir puertas y ventanas),comedy,2011
19879,97957,excision,crime drama horror thriller,2012
19880,97959,"other son, the (fils de l'autre, le)",drama,2012
19881,97966,bait,action horror thriller,2012
19882,97968,gallowwalkers,action horror sci-fi western,2012
19886,97986,won't back down,drama,2012
19887,97988,"bay, the",horror sci-fi thriller,2012
19888,97994,union square,drama,2011
19889,97998,"hypnotist, the (hypnotisören)",thriller,2012
19890,98000,student of the year,comedy romance,2012
19891,98002,"madrid, 1987",drama,2011
19894,98013,"details, the",comedy,2011
19895,98015,jack and diane,drama horror romance,2012
19896,98017,"late quartet, a",drama,2012
19898,98022,sleepless night (nuit blanche),action crime thriller,2011
19903,98036,"lady, the",drama,2011
19908,98054,stolen,action crime thriller,2012
19909,98056,amour,drama romance,2012
19911,98061,himizu,children crime drama,2011
19913,98065,brooklyn castle,documentary,2012
19914,98067,"well digger's daughter, the (la fille du puisatier)",comedy drama romance,2011
19920,98083,jackass 3.5,comedy documentary,2011
19922,98087,cockneys vs zombies,comedy horror,2012
19923,98107,28 hotel rooms,drama,2012
19924,98109,citadel,drama horror thriller,2012
19925,98111,dangerous liaisons,drama mystery romance,2012
19927,98116,"scorpion king 3: battle for redemption, the",action adventure comedy fantasy,2012
19929,98122,indie game: the movie,documentary,2012
19930,98124,"batman: the dark knight returns, part 1",action animation sci-fi,2012
